"Notes"	"Month Prenatal Care Began"	"Month Prenatal Care Began Code"	"Year"	"Year Code"	"OE Gestational Age Weekly"	"OE Gestational Age Weekly Code"	"Five Minute APGAR Score"	"Five Minute APGAR Score Code"	Births
	"3rd month"	"03"	"2018"	"2018"	"27 weeks"	"27"	"7"	"7"	249
	"3rd month"	"03"	"2018"	"2018"	"27 weeks"	"27"	"8"	"8"	330
	"3rd month"	"03"	"2018"	"2018"	"27 weeks"	"27"	"9"	"9"	246
	"3rd month"	"03"	"2018"	"2018"	"27 weeks"	"27"	"10"	"10"	3
"Total"	"3rd month"	"03"	"2018"	"2018"	"27 weeks"	"27"			1168
	"3rd month"	"03"	"2018"	"2018"	"28 weeks"	"28"	"0"	"0"	6
	"3rd month"	"03"	"2018"	"2018"	"28 weeks"	"28"	"1"	"1"	27
	"3rd month"	"03"	"2018"	"2018"	"28 weeks"	"28"	"2"	"2"	35
	"3rd month"	"03"	"2018"	"2018"	"28 weeks"	"28"	"3"	"3"	30
	"3rd month"	"03"	"2018"	"2018"	"28 weeks"	"28"	"4"	"4"	53
	"3rd month"	"03"	"2018"	"2018"	"28 weeks"	"28"	"5"	"5"	78
	"3rd month"	"03"	"2018"	"2018"	"28 weeks"	"28"	"6"	"6"	135
	"3rd month"	"03"	"2018"	"2018"	"28 weeks"	"28"	"7"	"7"	259
	"3rd month"	"03"	"2018"	"2018"	"28 weeks"	"28"	"8"	"8"	434
	"3rd month"	"03"	"2018"	"2018"	"28 weeks"	"28"	"9"	"9"	333
	"3rd month"	"03"	"2018"	"2018"	"28 weeks"	"28"	"10"	"10"	5
"Total"	"3rd month"	"03"	"2018"	"2018"	"28 weeks"	"28"			1395
	"3rd month"	"03"	"2018"	"2018"	"29 weeks"	"29"	"0"	"0"	3
	"3rd month"	"03"	"2018"	"2018"	"29 weeks"	"29"	"1"	"1"	31
	"3rd month"	"03"	"2018"	"2018"	"29 weeks"	"29"	"2"	"2"	26
	"3rd month"	"03"	"2018"	"2018"	"29 weeks"	"29"	"3"	"3"	26
	"3rd month"	"03"	"2018"	"2018"	"29 weeks"	"29"	"4"	"4"	48
	"3rd month"	"03"	"2018"	"2018"	"29 weeks"	"29"	"5"	"5"	69
	"3rd month"	"03"	"2018"	"2018"	"29 weeks"	"29"	"6"	"6"	151
	"3rd month"	"03"	"2018"	"2018"	"29 weeks"	"29"	"7"	"7"	249
	"3rd month"	"03"	"2018"	"2018"	"29 weeks"	"29"	"8"	"8"	549
	"3rd month"	"03"	"2018"	"2018"	"29 weeks"	"29"	"9"	"9"	502
	"3rd month"	"03"	"2018"	"2018"	"29 weeks"	"29"	"10"	"10"	1
"Total"	"3rd month"	"03"	"2018"	"2018"	"29 weeks"	"29"			1655
	"3rd month"	"03"	"2018"	"2018"	"30 weeks"	"30"	"0"	"0"	5
	"3rd month"	"03"	"2018"	"2018"	"30 weeks"	"30"	"1"	"1"	27
	"3rd month"	"03"	"2018"	"2018"	"30 weeks"	"30"	"2"	"2"	15
	"3rd month"	"03"	"2018"	"2018"	"30 weeks"	"30"	"3"	"3"	29
	"3rd month"	"03"	"2018"	"2018"	"30 weeks"	"30"	"4"	"4"	55
	"3rd month"	"03"	"2018"	"2018"	"30 weeks"	"30"	"5"	"5"	79
	"3rd month"	"03"	"2018"	"2018"	"30 weeks"	"30"	"6"	"6"	175
	"3rd month"	"03"	"2018"	"2018"	"30 weeks"	"30"	"7"	"7"	319
	"3rd month"	"03"	"2018"	"2018"	"30 weeks"	"30"	"8"	"8"	780
	"3rd month"	"03"	"2018"	"2018"	"30 weeks"	"30"	"9"	"9"	757
	"3rd month"	"03"	"2018"	"2018"	"30 weeks"	"30"	"10"	"10"	5
"Total"	"3rd month"	"03"	"2018"	"2018"	"30 weeks"	"30"			2246
	"3rd month"	"03"	"2018"	"2018"	"31 weeks"	"31"	"0"	"0"	2
	"3rd month"	"03"	"2018"	"2018"	"31 weeks"	"31"	"1"	"1"	23
	"3rd month"	"03"	"2018"	"2018"	"31 weeks"	"31"	"2"	"2"	29
	"3rd month"	"03"	"2018"	"2018"	"31 weeks"	"31"	"3"	"3"	35
	"3rd month"	"03"	"2018"	"2018"	"31 weeks"	"31"	"4"	"4"	35
	"3rd month"	"03"	"2018"	"2018"	"31 weeks"	"31"	"5"	"5"	83
	"3rd month"	"03"	"2018"	"2018"	"31 weeks"	"31"	"6"	"6"	194
	"3rd month"	"03"	"2018"	"2018"	"31 weeks"	"31"	"7"	"7"	361
	"3rd month"	"03"	"2018"	"2018"	"31 weeks"	"31"	"8"	"8"	891
	"3rd month"	"03"	"2018"	"2018"	"31 weeks"	"31"	"9"	"9"	1156
	"3rd month"	"03"	"2018"	"2018"	"31 weeks"	"31"	"10"	"10"	8
"Total"	"3rd month"	"03"	"2018"	"2018"	"31 weeks"	"31"			2817
	"3rd month"	"03"	"2018"	"2018"	"32 weeks"	"32"	"0"	"0"	13
	"3rd month"	"03"	"2018"	"2018"	"32 weeks"	"32"	"1"	"1"	37
	"3rd month"	"03"	"2018"	"2018"	"32 weeks"	"32"	"2"	"2"	24
	"3rd month"	"03"	"2018"	"2018"	"32 weeks"	"32"	"3"	"3"	34
	"3rd month"	"03"	"2018"	"2018"	"32 weeks"	"32"	"4"	"4"	52
	"3rd month"	"03"	"2018"	"2018"	"32 weeks"	"32"	"5"	"5"	108
	"3rd month"	"03"	"2018"	"2018"	"32 weeks"	"32"	"6"	"6"	230
	"3rd month"	"03"	"2018"	"2018"	"32 weeks"	"32"	"7"	"7"	487
	"3rd month"	"03"	"2018"	"2018"	"32 weeks"	"32"	"8"	"8"	1446
	"3rd month"	"03"	"2018"	"2018"	"32 weeks"	"32"	"9"	"9"	2195
	"3rd month"	"03"	"2018"	"2018"	"32 weeks"	"32"	"10"	"10"	16
"Total"	"3rd month"	"03"	"2018"	"2018"	"32 weeks"	"32"			4642
	"3rd month"	"03"	"2018"	"2018"	"33 weeks"	"33"	"0"	"0"	7
	"3rd month"	"03"	"2018"	"2018"	"33 weeks"	"33"	"1"	"1"	36
	"3rd month"	"03"	"2018"	"2018"	"33 weeks"	"33"	"2"	"2"	27
	"3rd month"	"03"	"2018"	"2018"	"33 weeks"	"33"	"3"	"3"	34
	"3rd month"	"03"	"2018"	"2018"	"33 weeks"	"33"	"4"	"4"	62
	"3rd month"	"03"	"2018"	"2018"	"33 weeks"	"33"	"5"	"5"	114
	"3rd month"	"03"	"2018"	"2018"	"33 weeks"	"33"	"6"	"6"	243
	"3rd month"	"03"	"2018"	"2018"	"33 weeks"	"33"	"7"	"7"	553
	"3rd month"	"03"	"2018"	"2018"	"33 weeks"	"33"	"8"	"8"	1787
	"3rd month"	"03"	"2018"	"2018"	"33 weeks"	"33"	"9"	"9"	3766
	"3rd month"	"03"	"2018"	"2018"	"33 weeks"	"33"	"10"	"10"	25
"Total"	"3rd month"	"03"	"2018"	"2018"	"33 weeks"	"33"			6654
	"3rd month"	"03"	"2018"	"2018"	"34 weeks"	"34"	"0"	"0"	9
	"3rd month"	"03"	"2018"	"2018"	"34 weeks"	"34"	"1"	"1"	36
	"3rd month"	"03"	"2018"	"2018"	"34 weeks"	"34"	"2"	"2"	52
	"3rd month"	"03"	"2018"	"2018"	"34 weeks"	"34"	"3"	"3"	55
	"3rd month"	"03"	"2018"	"2018"	"34 weeks"	"34"	"4"	"4"	112
	"3rd month"	"03"	"2018"	"2018"	"34 weeks"	"34"	"5"	"5"	159
	"3rd month"	"03"	"2018"	"2018"	"34 weeks"	"34"	"6"	"6"	309
	"3rd month"	"03"	"2018"	"2018"	"34 weeks"	"34"	"7"	"7"	925
	"3rd month"	"03"	"2018"	"2018"	"34 weeks"	"34"	"8"	"8"	3168
	"3rd month"	"03"	"2018"	"2018"	"34 weeks"	"34"	"9"	"9"	8806
	"3rd month"	"03"	"2018"	"2018"	"34 weeks"	"34"	"10"	"10"	77
"Total"	"3rd month"	"03"	"2018"	"2018"	"34 weeks"	"34"			13708
	"3rd month"	"03"	"2018"	"2018"	"35 weeks"	"35"	"0"	"0"	14
	"3rd month"	"03"	"2018"	"2018"	"35 weeks"	"35"	"1"	"1"	47
	"3rd month"	"03"	"2018"	"2018"	"35 weeks"	"35"	"2"	"2"	61
	"3rd month"	"03"	"2018"	"2018"	"35 weeks"	"35"	"3"	"3"	65
	"3rd month"	"03"	"2018"	"2018"	"35 weeks"	"35"	"4"	"4"	98
	"3rd month"	"03"	"2018"	"2018"	"35 weeks"	"35"	"5"	"5"	182
	"3rd month"	"03"	"2018"	"2018"	"35 weeks"	"35"	"6"	"6"	363
	"3rd month"	"03"	"2018"	"2018"	"35 weeks"	"35"	"7"	"7"	895
	"3rd month"	"03"	"2018"	"2018"	"35 weeks"	"35"	"8"	"8"	3804
	"3rd month"	"03"	"2018"	"2018"	"35 weeks"	"35"	"9"	"9"	13619
	"3rd month"	"03"	"2018"	"2018"	"35 weeks"	"35"	"10"	"10"	212
"Total"	"3rd month"	"03"	"2018"	"2018"	"35 weeks"	"35"			19360
	"3rd month"	"03"	"2018"	"2018"	"36 weeks"	"36"	"0"	"0"	23
	"3rd month"	"03"	"2018"	"2018"	"36 weeks"	"36"	"1"	"1"	57
	"3rd month"	"03"	"2018"	"2018"	"36 weeks"	"36"	"2"	"2"	64
	"3rd month"	"03"	"2018"	"2018"	"36 weeks"	"36"	"3"	"3"	95
	"3rd month"	"03"	"2018"	"2018"	"36 weeks"	"36"	"4"	"4"	178
	"3rd month"	"03"	"2018"	"2018"	"36 weeks"	"36"	"5"	"5"	279
	"3rd month"	"03"	"2018"	"2018"	"36 weeks"	"36"	"6"	"6"	504
	"3rd month"	"03"	"2018"	"2018"	"36 weeks"	"36"	"7"	"7"	1345
	"3rd month"	"03"	"2018"	"2018"	"36 weeks"	"36"	"8"	"8"	6149
	"3rd month"	"03"	"2018"	"2018"	"36 weeks"	"36"	"9"	"9"	31564
	"3rd month"	"03"	"2018"	"2018"	"36 weeks"	"36"	"10"	"10"	537
"Total"	"3rd month"	"03"	"2018"	"2018"	"36 weeks"	"36"			40795
	"3rd month"	"03"	"2018"	"2018"	"37 weeks"	"37"	"0"	"0"	29
	"3rd month"	"03"	"2018"	"2018"	"37 weeks"	"37"	"1"	"1"	75
	"3rd month"	"03"	"2018"	"2018"	"37 weeks"	"37"	"2"	"2"	117
	"3rd month"	"03"	"2018"	"2018"	"37 weeks"	"37"	"3"	"3"	163
	"3rd month"	"03"	"2018"	"2018"	"37 weeks"	"37"	"4"	"4"	261
	"3rd month"	"03"	"2018"	"2018"	"37 weeks"	"37"	"5"	"5"	506
	"3rd month"	"03"	"2018"	"2018"	"37 weeks"	"37"	"6"	"6"	946
	"3rd month"	"03"	"2018"	"2018"	"37 weeks"	"37"	"7"	"7"	2393
	"3rd month"	"03"	"2018"	"2018"	"37 weeks"	"37"	"8"	"8"	12721
	"3rd month"	"03"	"2018"	"2018"	"37 weeks"	"37"	"9"	"9"	88804
	"3rd month"	"03"	"2018"	"2018"	"37 weeks"	"37"	"10"	"10"	1965
"Total"	"3rd month"	"03"	"2018"	"2018"	"37 weeks"	"37"			107980
	"3rd month"	"03"	"2018"	"2018"	"38 weeks"	"38"	"0"	"0"	30
	"3rd month"	"03"	"2018"	"2018"	"38 weeks"	"38"	"1"	"1"	93
	"3rd month"	"03"	"2018"	"2018"	"38 weeks"	"38"	"2"	"2"	136
	"3rd month"	"03"	"2018"	"2018"	"38 weeks"	"38"	"3"	"3"	151
	"3rd month"	"03"	"2018"	"2018"	"38 weeks"	"38"	"4"	"4"	241
	"3rd month"	"03"	"2018"	"2018"	"38 weeks"	"38"	"5"	"5"	513
	"3rd month"	"03"	"2018"	"2018"	"38 weeks"	"38"	"6"	"6"	955
	"3rd month"	"03"	"2018"	"2018"	"38 weeks"	"38"	"7"	"7"	2605
	"3rd month"	"03"	"2018"	"2018"	"38 weeks"	"38"	"8"	"8"	16300
	"3rd month"	"03"	"2018"	"2018"	"38 weeks"	"38"	"9"	"9"	153181
	"3rd month"	"03"	"2018"	"2018"	"38 weeks"	"38"	"10"	"10"	4201
"Total"	"3rd month"	"03"	"2018"	"2018"	"38 weeks"	"38"			178406
	"3rd month"	"03"	"2018"	"2018"	"39 weeks"	"39"	"0"	"0"	71
	"3rd month"	"03"	"2018"	"2018"	"39 weeks"	"39"	"1"	"1"	181
	"3rd month"	"03"	"2018"	"2018"	"39 weeks"	"39"	"2"	"2"	250
	"3rd month"	"03"	"2018"	"2018"	"39 weeks"	"39"	"3"	"3"	318
	"3rd month"	"03"	"2018"	"2018"	"39 weeks"	"39"	"4"	"4"	513
	"3rd month"	"03"	"2018"	"2018"	"39 weeks"	"39"	"5"	"5"	886
	"3rd month"	"03"	"2018"	"2018"	"39 weeks"	"39"	"6"	"6"	1842
	"3rd month"	"03"	"2018"	"2018"	"39 weeks"	"39"	"7"	"7"	5343
	"3rd month"	"03"	"2018"	"2018"	"39 weeks"	"39"	"8"	"8"	37455
	"3rd month"	"03"	"2018"	"2018"	"39 weeks"	"39"	"9"	"9"	386949
	"3rd month"	"03"	"2018"	"2018"	"39 weeks"	"39"	"10"	"10"	11126
"Total"	"3rd month"	"03"	"2018"	"2018"	"39 weeks"	"39"			444934
	"3rd month"	"03"	"2018"	"2018"	"40 weeks"	"40"	"0"	"0"	38
	"3rd month"	"03"	"2018"	"2018"	"40 weeks"	"40"	"1"	"1"	123
	"3rd month"	"03"	"2018"	"2018"	"40 weeks"	"40"	"2"	"2"	197
	"3rd month"	"03"	"2018"	"2018"	"40 weeks"	"40"	"3"	"3"	219
	"3rd month"	"03"	"2018"	"2018"	"40 weeks"	"40"	"4"	"4"	357
	"3rd month"	"03"	"2018"	"2018"	"40 weeks"	"40"	"5"	"5"	640
	"3rd month"	"03"	"2018"	"2018"	"40 weeks"	"40"	"6"	"6"	1288
	"3rd month"	"03"	"2018"	"2018"	"40 weeks"	"40"	"7"	"7"	3376
	"3rd month"	"03"	"2018"	"2018"	"40 weeks"	"40"	"8"	"8"	20899
	"3rd month"	"03"	"2018"	"2018"	"40 weeks"	"40"	"9"	"9"	207776
	"3rd month"	"03"	"2018"	"2018"	"40 weeks"	"40"	"10"	"10"	7139
"Total"	"3rd month"	"03"	"2018"	"2018"	"40 weeks"	"40"			242052
	"3rd month"	"03"	"2018"	"2018"	"41 weeks"	"41"	"0"	"0"	16
	"3rd month"	"03"	"2018"	"2018"	"41 weeks"	"41"	"1"	"1"	57
	"3rd month"	"03"	"2018"	"2018"	"41 weeks"	"41"	"2"	"2"	86
	"3rd month"	"03"	"2018"	"2018"	"41 weeks"	"41"	"3"	"3"	85
	"3rd month"	"03"	"2018"	"2018"	"41 weeks"	"41"	"4"	"4"	163
	"3rd month"	"03"	"2018"	"2018"	"41 weeks"	"41"	"5"	"5"	297
	"3rd month"	"03"	"2018"	"2018"	"41 weeks"	"41"	"6"	"6"	565
	"3rd month"	"03"	"2018"	"2018"	"41 weeks"	"41"	"7"	"7"	1378
	"3rd month"	"03"	"2018"	"2018"	"41 weeks"	"41"	"8"	"8"	7367
	"3rd month"	"03"	"2018"	"2018"	"41 weeks"	"41"	"9"	"9"	64821
	"3rd month"	"03"	"2018"	"2018"	"41 weeks"	"41"	"10"	"10"	2371
"Total"	"3rd month"	"03"	"2018"	"2018"	"41 weeks"	"41"			77206
	"3rd month"	"03"	"2018"	"2018"	"42 weeks"	"42"	"0"	"0"	1
	"3rd month"	"03"	"2018"	"2018"	"42 weeks"	"42"	"1"	"1"	3
	"3rd month"	"03"	"2018"	"2018"	"42 weeks"	"42"	"2"	"2"	6
	"3rd month"	"03"	"2018"	"2018"	"42 weeks"	"42"	"3"	"3"	7
	"3rd month"	"03"	"2018"	"2018"	"42 weeks"	"42"	"4"	"4"	8
	"3rd month"	"03"	"2018"	"2018"	"42 weeks"	"42"	"5"	"5"	19
	"3rd month"	"03"	"2018"	"2018"	"42 weeks"	"42"	"6"	"6"	28
	"3rd month"	"03"	"2018"	"2018"	"42 weeks"	"42"	"7"	"7"	84
	"3rd month"	"03"	"2018"	"2018"	"42 weeks"	"42"	"8"	"8"	417
	"3rd month"	"03"	"2018"	"2018"	"42 weeks"	"42"	"9"	"9"	2653
	"3rd month"	"03"	"2018"	"2018"	"42 weeks"	"42"	"10"	"10"	258
"Total"	"3rd month"	"03"	"2018"	"2018"	"42 weeks"	"42"			3484
	"3rd month"	"03"	"2018"	"2018"	"43 weeks"	"43"	"0"	"0"	0
	"3rd month"	"03"	"2018"	"2018"	"43 weeks"	"43"	"1"	"1"	0
	"3rd month"	"03"	"2018"	"2018"	"43 weeks"	"43"	"2"	"2"	0
	"3rd month"	"03"	"2018"	"2018"	"43 weeks"	"43"	"3"	"3"	1
	"3rd month"	"03"	"2018"	"2018"	"43 weeks"	"43"	"4"	"4"	0
	"3rd month"	"03"	"2018"	"2018"	"43 weeks"	"43"	"5"	"5"	1
	"3rd month"	"03"	"2018"	"2018"	"43 weeks"	"43"	"6"	"6"	2
	"3rd month"	"03"	"2018"	"2018"	"43 weeks"	"43"	"7"	"7"	5
	"3rd month"	"03"	"2018"	"2018"	"43 weeks"	"43"	"8"	"8"	19
	"3rd month"	"03"	"2018"	"2018"	"43 weeks"	"43"	"9"	"9"	98
	"3rd month"	"03"	"2018"	"2018"	"43 weeks"	"43"	"10"	"10"	5
"Total"	"3rd month"	"03"	"2018"	"2018"	"43 weeks"	"43"			131
	"3rd month"	"03"	"2018"	"2018"	"44 weeks"	"44"	"0"	"0"	0
	"3rd month"	"03"	"2018"	"2018"	"44 weeks"	"44"	"1"	"1"	0
	"3rd month"	"03"	"2018"	"2018"	"44 weeks"	"44"	"2"	"2"	0
	"3rd month"	"03"	"2018"	"2018"	"44 weeks"	"44"	"3"	"3"	0
	"3rd month"	"03"	"2018"	"2018"	"44 weeks"	"44"	"4"	"4"	0
	"3rd month"	"03"	"2018"	"2018"	"44 weeks"	"44"	"5"	"5"	1
	"3rd month"	"03"	"2018"	"2018"	"44 weeks"	"44"	"6"	"6"	0
	"3rd month"	"03"	"2018"	"2018"	"44 weeks"	"44"	"7"	"7"	1
	"3rd month"	"03"	"2018"	"2018"	"44 weeks"	"44"	"8"	"8"	5
	"3rd month"	"03"	"2018"	"2018"	"44 weeks"	"44"	"9"	"9"	34
	"3rd month"	"03"	"2018"	"2018"	"44 weeks"	"44"	"10"	"10"	3
"Total"	"3rd month"	"03"	"2018"	"2018"	"44 weeks"	"44"			44
	"3rd month"	"03"	"2018"	"2018"	"45 weeks"	"45"	"0"	"0"	0
	"3rd month"	"03"	"2018"	"2018"	"45 weeks"	"45"	"1"	"1"	0
	"3rd month"	"03"	"2018"	"2018"	"45 weeks"	"45"	"2"	"2"	0
	"3rd month"	"03"	"2018"	"2018"	"45 weeks"	"45"	"3"	"3"	0
	"3rd month"	"03"	"2018"	"2018"	"45 weeks"	"45"	"4"	"4"	1
	"3rd month"	"03"	"2018"	"2018"	"45 weeks"	"45"	"5"	"5"	0
	"3rd month"	"03"	"2018"	"2018"	"45 weeks"	"45"	"6"	"6"	0
	"3rd month"	"03"	"2018"	"2018"	"45 weeks"	"45"	"7"	"7"	2
	"3rd month"	"03"	"2018"	"2018"	"45 weeks"	"45"	"8"	"8"	1
	"3rd month"	"03"	"2018"	"2018"	"45 weeks"	"45"	"9"	"9"	6
	"3rd month"	"03"	"2018"	"2018"	"45 weeks"	"45"	"10"	"10"	0
"Total"	"3rd month"	"03"	"2018"	"2018"	"45 weeks"	"45"			10
	"3rd month"	"03"	"2018"	"2018"	"46 weeks"	"46"	"0"	"0"	0
	"3rd month"	"03"	"2018"	"2018"	"46 weeks"	"46"	"1"	"1"	0
	"3rd month"	"03"	"2018"	"2018"	"46 weeks"	"46"	"2"	"2"	0
	"3rd month"	"03"	"2018"	"2018"	"46 weeks"	"46"	"3"	"3"	0
	"3rd month"	"03"	"2018"	"2018"	"46 weeks"	"46"	"4"	"4"	0
	"3rd month"	"03"	"2018"	"2018"	"46 weeks"	"46"	"5"	"5"	0
	"3rd month"	"03"	"2018"	"2018"	"46 weeks"	"46"	"6"	"6"	0
	"3rd month"	"03"	"2018"	"2018"	"46 weeks"	"46"	"7"	"7"	0
	"3rd month"	"03"	"2018"	"2018"	"46 weeks"	"46"	"8"	"8"	0
	"3rd month"	"03"	"2018"	"2018"	"46 weeks"	"46"	"9"	"9"	1
	"3rd month"	"03"	"2018"	"2018"	"46 weeks"	"46"	"10"	"10"	0
"Total"	"3rd month"	"03"	"2018"	"2018"	"46 weeks"	"46"			1
	"3rd month"	"03"	"2018"	"2018"	"47 weeks"	"47"	"0"	"0"	0
	"3rd month"	"03"	"2018"	"2018"	"47 weeks"	"47"	"1"	"1"	1
	"3rd month"	"03"	"2018"	"2018"	"47 weeks"	"47"	"2"	"2"	0
	"3rd month"	"03"	"2018"	"2018"	"47 weeks"	"47"	"3"	"3"	0
	"3rd month"	"03"	"2018"	"2018"	"47 weeks"	"47"	"4"	"4"	0
	"3rd month"	"03"	"2018"	"2018"	"47 weeks"	"47"	"5"	"5"	0
	"3rd month"	"03"	"2018"	"2018"	"47 weeks"	"47"	"6"	"6"	0
	"3rd month"	"03"	"2018"	"2018"	"47 weeks"	"47"	"7"	"7"	0
	"3rd month"	"03"	"2018"	"2018"	"47 weeks"	"47"	"8"	"8"	0
	"3rd month"	"03"	"2018"	"2018"	"47 weeks"	"47"	"9"	"9"	2
	"3rd month"	"03"	"2018"	"2018"	"47 weeks"	"47"	"10"	"10"	0
"Total"	"3rd month"	"03"	"2018"	"2018"	"47 weeks"	"47"			3
"Total"	"3rd month"	"03"	"2018"	"2018"					1153184
	"3rd month"	"03"	"2019"	"2019"	"17 weeks"	"17"	"0"	"0"	6
	"3rd month"	"03"	"2019"	"2019"	"17 weeks"	"17"	"1"	"1"	28
	"3rd month"	"03"	"2019"	"2019"	"17 weeks"	"17"	"2"	"2"	8
	"3rd month"	"03"	"2019"	"2019"	"17 weeks"	"17"	"3"	"3"	2
	"3rd month"	"03"	"2019"	"2019"	"17 weeks"	"17"	"4"	"4"	1
	"3rd month"	"03"	"2019"	"2019"	"17 weeks"	"17"	"5"	"5"	0
	"3rd month"	"03"	"2019"	"2019"	"17 weeks"	"17"	"6"	"6"	0
	"3rd month"	"03"	"2019"	"2019"	"17 weeks"	"17"	"7"	"7"	0
	"3rd month"	"03"	"2019"	"2019"	"17 weeks"	"17"	"8"	"8"	0
	"3rd month"	"03"	"2019"	"2019"	"17 weeks"	"17"	"9"	"9"	0
	"3rd month"	"03"	"2019"	"2019"	"17 weeks"	"17"	"10"	"10"	0
"Total"	"3rd month"	"03"	"2019"	"2019"	"17 weeks"	"17"			45
	"3rd month"	"03"	"2019"	"2019"	"18 weeks"	"18"	"0"	"0"	11
	"3rd month"	"03"	"2019"	"2019"	"18 weeks"	"18"	"1"	"1"	56
	"3rd month"	"03"	"2019"	"2019"	"18 weeks"	"18"	"2"	"2"	16
	"3rd month"	"03"	"2019"	"2019"	"18 weeks"	"18"	"3"	"3"	3
	"3rd month"	"03"	"2019"	"2019"	"18 weeks"	"18"	"4"	"4"	1
	"3rd month"	"03"	"2019"	"2019"	"18 weeks"	"18"	"5"	"5"	1
	"3rd month"	"03"	"2019"	"2019"	"18 weeks"	"18"	"6"	"6"	0
	"3rd month"	"03"	"2019"	"2019"	"18 weeks"	"18"	"7"	"7"	0
	"3rd month"	"03"	"2019"	"2019"	"18 weeks"	"18"	"8"	"8"	0
	"3rd month"	"03"	"2019"	"2019"	"18 weeks"	"18"	"9"	"9"	0
	"3rd month"	"03"	"2019"	"2019"	"18 weeks"	"18"	"10"	"10"	0
"Total"	"3rd month"	"03"	"2019"	"2019"	"18 weeks"	"18"			88
	"3rd month"	"03"	"2019"	"2019"	"19 weeks"	"19"	"0"	"0"	15
	"3rd month"	"03"	"2019"	"2019"	"19 weeks"	"19"	"1"	"1"	95
	"3rd month"	"03"	"2019"	"2019"	"19 weeks"	"19"	"2"	"2"	30
	"3rd month"	"03"	"2019"	"2019"	"19 weeks"	"19"	"3"	"3"	10
	"3rd month"	"03"	"2019"	"2019"	"19 weeks"	"19"	"4"	"4"	1
	"3rd month"	"03"	"2019"	"2019"	"19 weeks"	"19"	"5"	"5"	0
	"3rd month"	"03"	"2019"	"2019"	"19 weeks"	"19"	"6"	"6"	0
	"3rd month"	"03"	"2019"	"2019"	"19 weeks"	"19"	"7"	"7"	0
	"3rd month"	"03"	"2019"	"2019"	"19 weeks"	"19"	"8"	"8"	0
	"3rd month"	"03"	"2019"	"2019"	"19 weeks"	"19"	"9"	"9"	0
	"3rd month"	"03"	"2019"	"2019"	"19 weeks"	"19"	"10"	"10"	0
"Total"	"3rd month"	"03"	"2019"	"2019"	"19 weeks"	"19"			151
	"3rd month"	"03"	"2019"	"2019"	"20 weeks"	"20"	"0"	"0"	22
	"3rd month"	"03"	"2019"	"2019"	"20 weeks"	"20"	"1"	"1"	137
	"3rd month"	"03"	"2019"	"2019"	"20 weeks"	"20"	"2"	"2"	49
	"3rd month"	"03"	"2019"	"2019"	"20 weeks"	"20"	"3"	"3"	24
	"3rd month"	"03"	"2019"	"2019"	"20 weeks"	"20"	"4"	"4"	1
	"3rd month"	"03"	"2019"	"2019"	"20 weeks"	"20"	"5"	"5"	1
	"3rd month"	"03"	"2019"	"2019"	"20 weeks"	"20"	"6"	"6"	0
	"3rd month"	"03"	"2019"	"2019"	"20 weeks"	"20"	"7"	"7"	2
	"3rd month"	"03"	"2019"	"2019"	"20 weeks"	"20"	"8"	"8"	0
	"3rd month"	"03"	"2019"	"2019"	"20 weeks"	"20"	"9"	"9"	1
	"3rd month"	"03"	"2019"	"2019"	"20 weeks"	"20"	"10"	"10"	0
"Total"	"3rd month"	"03"	"2019"	"2019"	"20 weeks"	"20"			237
	"3rd month"	"03"	"2019"	"2019"	"21 weeks"	"21"	"0"	"0"	21
	"3rd month"	"03"	"2019"	"2019"	"21 weeks"	"21"	"1"	"1"	163
	"3rd month"	"03"	"2019"	"2019"	"21 weeks"	"21"	"2"	"2"	58
	"3rd month"	"03"	"2019"	"2019"	"21 weeks"	"21"	"3"	"3"	16
	"3rd month"	"03"	"2019"	"2019"	"21 weeks"	"21"	"4"	"4"	7
	"3rd month"	"03"	"2019"	"2019"	"21 weeks"	"21"	"5"	"5"	4
	"3rd month"	"03"	"2019"	"2019"	"21 weeks"	"21"	"6"	"6"	0
	"3rd month"	"03"	"2019"	"2019"	"21 weeks"	"21"	"7"	"7"	0
	"3rd month"	"03"	"2019"	"2019"	"21 weeks"	"21"	"8"	"8"	1
	"3rd month"	"03"	"2019"	"2019"	"21 weeks"	"21"	"9"	"9"	0
	"3rd month"	"03"	"2019"	"2019"	"21 weeks"	"21"	"10"	"10"	0
"Total"	"3rd month"	"03"	"2019"	"2019"	"21 weeks"	"21"			270
	"3rd month"	"03"	"2019"	"2019"	"22 weeks"	"22"	"0"	"0"	15
	"3rd month"	"03"	"2019"	"2019"	"22 weeks"	"22"	"1"	"1"	187
	"3rd month"	"03"	"2019"	"2019"	"22 weeks"	"22"	"2"	"2"	82
	"3rd month"	"03"	"2019"	"2019"	"22 weeks"	"22"	"3"	"3"	39
	"3rd month"	"03"	"2019"	"2019"	"22 weeks"	"22"	"4"	"4"	23
	"3rd month"	"03"	"2019"	"2019"	"22 weeks"	"22"	"5"	"5"	26
	"3rd month"	"03"	"2019"	"2019"	"22 weeks"	"22"	"6"	"6"	20
	"3rd month"	"03"	"2019"	"2019"	"22 weeks"	"22"	"7"	"7"	20
	"3rd month"	"03"	"2019"	"2019"	"22 weeks"	"22"	"8"	"8"	5
	"3rd month"	"03"	"2019"	"2019"	"22 weeks"	"22"	"9"	"9"	3
	"3rd month"	"03"	"2019"	"2019"	"22 weeks"	"22"	"10"	"10"	1
